stocks,fx,bonds,total
172763.66544193588,-1063326.4019948542,-7011.734150931239,-897574.4707038496
104998.26123089716,-5519534.863335758,-218839.43006054312,-5633376.032165404
120047.36427556351,-301931.85465580225,162601.8704392016,-19282.61994103715
-57348.6698175706,4723778.480995715,-149821.2289344296,4516608.5822437145
82969.999171298,90213.34361511469,-153295.8362185508,19887.506567861885
-42511.201464956626,-593604.7557410598,-86648.6707310304,-722764.6279370468
125840.96451382153,1378658.9377769828,-79360.99058535695,1425138.9117054474
-18572.31179570034,-806321.5393305123,70187.70774033666,-754706.143385876
78400.26623312011,-3227931.53174603,246482.88693799824,-2903048.3785749115
-257816.44908239506,917913.7416951656,-215025.05818104,445072.2344317306
118391.80696262419,48369.44849228859,69193.0954984799,235954.35095339268
-117964.32942486182,-309496.0747151375,243206.48185337335,-184253.92228662595
-39896.72518557869,-639718.1670451164,27.061412289738655,-679587.8308184054
30854.459180463105,683285.6758059859,75472.02233295143,789612.1573194005
-11613.888769619167,-76914.92345619202,37313.949126794934,-51214.86309901625
-107530.72126815096,-196569.90652513504,-254381.1045299396,-558481.7323232256
95081.50798882917,-3093360.5509179235,188230.49504683912,-2810048.547882255
105575.0144080557,2061074.1191263497,-11398.097471311688,2155251.0360630937
-71764.39332801104,2964568.785729289,-277889.8369285837,2614914.5554726943
-274796.707795918,-8063345.211298168,-123618.0743240565,-8461759.993418142
324392.8208960928,-1452270.8515250087,-82402.5507260859,-1210280.5813550018
33764.086711721495,-1493644.5182170272,73974.00850184262,-1385906.423003463
-12411.54115273431,-1113499.374866724,-96230.13197293878,-1222141.047992397
-135335.57936874777,3925062.9062809944,-299877.2955420315,3489850.031370215
-68806.32411877811,164178.45029747486,-13096.454634189606,82275.67154450715
64742.97504318133,-1740413.6730774343,-27908.951862342656,-1703579.6498965956
-79087.85207897425,-819027.1840891838,115692.47087434679,-782422.5652938113
-164195.65166549757,2488931.653225243,-182525.97286688536,2142210.02869286
-7215.85709763132,111883.13014858961,325982.34590549767,430649.61895645596
-35271.307710543275,-2451908.832009256,-34145.829937919974,-2521325.969657719
180153.68264296092,2778838.6866360307,83749.45054544508,3042741.8198244367
24925.30354818143,-840312.9590867758,-17650.248737365007,-833037.9042759594
93432.06017581746,-864580.837697506,178288.4769319892,-592860.3005896993
-73110.32604175061,778984.2154781222,-36893.393194019794,668980.4962423518
86376.40217057616,-1119410.4192256331,-119779.51301861554,-1152813.5300736725
5980.501286571845,1154837.4063290954,-144259.65611554682,1016558.2515001204
-168008.6704443246,-2563084.9468795657,-197323.64909143746,-2928417.266415328
143170.95141535252,1245389.9066998959,8412.034011118114,1396972.8921263665
-38030.00850620121,-2145381.848308295,216549.85138763487,-1966862.0054268613
35827.015776216984,-2271757.173508793,53292.18758162856,-2182637.9701509476
216474.51170640066,943846.3130709529,-33446.80386149138,1126874.0209158622
-120151.98637687787,1331290.3913481236,90464.97854062915,1301603.3835118748
59230.620493141934,-1608444.4034659863,37424.83241214603,-1511788.9505606983
-7426.057761624455,-954441.3281732798,-42275.19296762347,-1004142.5789025277
-414374.7509588711,-4241920.682595253,353632.7570310384,-4302662.676523086
-213212.55028211698,2655463.4597320855,-317026.6070468649,2125224.3024031036
-129492.81869168207,259229.93714785576,-93240.43491419405,36496.68354197964
-62212.40405969694,1334681.2209479809,132681.90758524835,1405150.7244735323
196467.2923153732,-1368013.914153397,338167.64173273,-833378.9801052939
128921.16625694744,2651401.0578801334,-59995.09235855937,2720327.1317785215
-64187.36032433435,1616812.516409576,-201203.51265519857,1351421.643430043
-129272.41034131497,-551207.929590702,25073.151573747396,-655407.1883582696
230074.31525135413,1863805.979739964,-33700.57168323547,2060179.7233080827
46152.58715105802,-663303.9001382887,-204241.19033162296,-821392.5033188537
-66531.9531786181,-293630.4913098216,-27672.994708500803,-387835.4391969405
-133499.7754788529,-58586.81545737386,-40457.290888130665,-232543.88182435744
210390.6825146824,-1108632.1858124733,101724.58753228188,-796516.915765509
259438.46740459837,1795573.034816444,217580.1616524756,2272591.663873518
14250.3691104576,-1225684.0125781298,-5267.114347986877,-1216700.757815659
104414.95839136094,-516757.87322723866,-49687.7408156842,-462030.6556515619
251542.26801819913,1208038.1936109066,-17041.552271313965,1442538.9093577918
-36442.34680312872,-2776772.8260473907,-229210.5246115178,-3042425.697462037
-168311.15543098375,-467234.22974538803,-357053.18860600144,-992598.5737823732
49153.604113852605,-1436606.1155289114,67637.34205112606,-1319815.1693639327
-23829.11736855842,1558864.657262206,223948.18831540644,1758983.728209054
-60522.436509048566,39234.35950580239,109354.36136239767,88066.2843591515
57410.75473193824,-652473.6189778447,28173.98130597174,-566888.8829399347
-6662.131201880053,610718.4427731037,73535.0376387015,677591.3492099252
-171490.5375843644,1569605.072290063,-29208.50733475387,1368906.0273709446
170473.12275440246,-807447.4802010655,164751.95538310707,-472222.402063556
-81160.28900013864,306095.89560484886,-127601.89572453499,97333.71088017523
-20042.503706429154,-139899.79334396124,-173684.98492716998,-333627.2819775604
48971.659957254305,273892.9883327484,484445.78838673234,807310.4366767351
-278362.94316142984,-238468.25833711028,-79109.93868416548,-595941.1401827056
90084.45198796503,-2050779.3738090694,82985.45533801615,-1877709.4664830882
32856.644126381725,-361586.77765619755,299413.26258808374,-29316.87094173208
56384.34460671432,-549033.8096126616,68995.5587027669,-423653.9063031804
-35292.02187087014,-1354841.5698519647,105668.07123639435,-1284465.5204864405
5136.073006918654,84482.35666912794,-9488.714889355004,80129.71478669159
107080.00672636554,1142426.84827286,-115360.82178492844,1134146.0332142971
-169177.7054552026,1101898.9424924254,-31276.144208855927,901445.0928283669
42057.025599831715,-1822765.7267479897,-113951.93682969362,-1894660.6379778516
26708.51985486783,3299350.0564321876,82303.72738463432,3408362.3036716897
-47020.22499015741,640470.2957701087,-197442.91079043597,396007.1599895153
-175114.36414565518,-1117087.6624860168,180346.40190769732,-1111855.6247239746
-262515.5928462967,-1119547.1744526625,-433102.69764407724,-1815165.4649430364
98109.43109494448,-34970.57831424475,84788.237779513,147927.09056021273
-54793.13186225109,3001425.51687479,-117726.60112573951,2828905.7838867996
-182296.9885870535,800595.4389884472,-59434.472167000175,558863.9782343935
-25174.558438969776,587386.2888458967,25206.839522965252,587418.5699298922
-93699.38993538357,-1260978.540469706,8021.358889579773,-1346656.5715155099
135185.52582282573,-563538.9864317477,-104909.31609888375,-533262.7767078057
-61489.445316193625,-169573.18176215887,-251443.66762203723,-482506.2947003897
75283.74380287528,-1343129.4603962898,35823.105275928974,-1232022.6113174856
94481.27217579074,2540383.6019392014,244525.1563540399,2879390.030469032
-10538.63971632719,-382700.91173812747,-61047.7366983369,-454287.28815279156
2930.125576041639,498979.739620626,186999.7314157486,688909.5966124162
-77907.15072891489,-1021387.3211470842,58215.90514306724,-1041078.5667329319
-51397.85933540575,-30562.746230959892,-6973.995439618826,-88934.60100598447
229784.54782210663,-2352725.740809977,248769.97975134104,-1874171.2132365294
-103634.11880528182,1485996.0548762083,-185023.55233420432,1197338.3837367222
42379.51802359149,709597.5858795941,111876.42361543328,863853.5275186189
144697.9511014521,415939.99662443995,-54378.63051582128,506259.3172100708
-29867.2668509949,-835961.1927574277,-13269.536282338202,-879097.9958907608
136605.59427341074,-526871.6674724221,79210.30742873251,-311055.7657702789
188279.76177847572,-1884288.7626345754,-138625.01911614835,-1834634.019972248
-167264.75815263763,-47515.211804986,118657.36807321012,-96122.60188441351
-74426.42191926762,-67006.09982681274,131735.6717569679,-9696.849989112467
-7885.311938080937,-1422502.7063109279,-24132.08364789933,-1454520.1018969081
116923.95440638065,-353973.25004822016,-61852.187859758735,-298901.48350159824
-128727.40896871313,1732600.4984468222,-56095.50246806443,1547777.5870100446
-70330.81910215877,-1812066.19453609,-236995.95661964267,-2119392.9702578913
-87451.38658696786,-563170.962061137,-228906.4462647736,-879528.7949128784
130301.10817422159,495359.1621399522,81989.06428049505,707649.3345946688
60561.130136149004,-181950.45149731636,2696.3717956393957,-118692.94956552796
-41002.804245295,427119.08664268255,46750.644071921706,432866.92646930926
94470.5734362267,1658298.8601117134,71718.10911242664,1824487.5426603667
-215126.10766944662,1809282.8517183661,36714.05323573202,1630870.7972846515
-339672.535892196,-1322812.539730072,-79956.14733675122,-1742441.2229590192
70955.21927174181,3832989.8591066003,-91323.00084486604,3812622.077533476
-226683.18477062136,-1781134.5902064443,26054.98916094005,-1981762.7858161256
-80833.83176698163,-321837.9850881994,111095.11188238859,-291576.7049727924
85167.07465133257,582945.4694435,114782.52504908293,782895.0691439155
-194309.42904880643,-245677.5256808102,-90558.57345537096,-530545.5281849876
-74899.48205540329,-1098645.5931535363,16289.818106479943,-1157255.2571024597
-57393.9929242488,589922.3702797294,-65733.1552098915,466795.22214558907
-64770.2658782471,-169024.56827366352,221787.4022796601,-12007.431872250512
2540.3861554823816,-1167248.0614618063,-83067.21240672469,-1247774.8877130486
-139141.07759685442,2264138.409500569,-42258.33194963634,2082738.9999540783
-86863.77707210183,-996764.9975095689,-10018.70218756795,-1093647.4767692387
-126089.43948987685,-130487.9795113504,-161470.58774856478,-418048.006749792
233426.98657694645,2425148.3600063324,-58953.55927823484,2599621.787305044
-28095.3965828605,1915987.0622473657,-722.8779388442636,1887168.787725661
286939.84447719157,1826872.066285789,82856.59126401693,2196668.5020269975
-111907.74774956517,1353711.7680115104,-137069.0335033685,1104734.9867585767
-73042.37160773948,-1730527.8154817224,-200159.8526333943,-2003730.0397228561
-302593.9392029606,2657884.8110181093,-40067.0375912413,2315223.8342239074
210362.1825893987,675470.7378585339,130377.54738242179,1016210.4678303543
-174010.78678905964,-3237176.138863802,-137514.5202641338,-3548701.4459169954
-134608.63046678156,2052600.3718755841,-273171.7574375421,1644819.9839712605
-81839.49339875951,75394.84223213792,41400.95783415437,34956.30666753277
36801.37776227109,-1815612.2033110857,211698.18023630977,-1567112.6453125048
73419.43916838616,-2613075.517069638,-149210.87314026803,-2688866.9510415196
-75234.322701063,-1489293.7285844684,-192556.56649908423,-1757084.6177846156
-66107.36354029551,1363958.172824204,54478.82291330397,1352329.6321972124
-50279.46431320533,808489.4144585133,-16868.62348935008,741341.3266559578
-21749.23019265011,-218299.09738439322,-110968.08965919167,-351016.417236235
170586.73181909323,-2351506.906475067,456048.0337963253,-1724872.1408596486
-150386.73202510737,-287527.38867783546,-153435.21699041873,-591349.3376933616
137543.1022793837,543301.3247579634,122830.0437694937,803674.4708068408
-29619.874970203266,-492432.32641899586,-1512.1164459064603,-523564.3178351056
-8610.020988855511,-1082862.2786180973,136747.80500734597,-954724.4945996068
182865.34487310983,4539073.554193735,28402.64409967512,4750341.54316652
-44157.17094584741,-104117.12989068031,-193323.33930422366,-341597.6401407514
14192.484331507236,-1063010.9815648496,46133.89595063776,-1002684.6012827046
-53849.5617800951,-227410.6866030097,3667.1250506043434,-277593.12333250046
8670.100211791694,1503722.5884619653,-105228.54917227477,1407164.1395014822
-38300.77352147736,1406567.3051728606,-57696.50222349167,1310570.0294278916
175070.4867594801,-4509429.402484,12490.934329256415,-4321867.981395263
74291.73438252881,-252025.33610522747,-7008.770963862538,-184742.3726865612
139465.07239223644,2003000.8863598406,-6937.833810687065,2135528.12494139
143317.27686691843,-872224.6665304899,17505.835478283465,-711401.554185288
-110595.58686625399,-296057.3041238785,-205369.24619357288,-612022.1371837053
60267.37574811652,445707.479047209,-128429.93957669288,377544.91521863267
86749.37663408741,-1674449.5556488037,27234.562418997288,-1560465.616595719
-25190.95780561678,-1150423.3689860702,40566.389795437455,-1135047.9369962495
117782.83960186504,-2485538.6522507966,354516.66080753505,-2013239.1518413965
-164688.724480927,-2463910.2433812916,162487.05735132843,-2466111.91051089
8069.741331268102,1624832.2749100626,-81727.46505559981,1551174.5511857308
-216510.4659695588,-2327183.8624612987,204355.9215906188,-2339338.4068402387
-223978.7302930411,1313012.7047983408,78990.12855953723,1168024.103064837
-149490.81741612963,1515303.069125533,-40021.207960270345,1325791.0437491331
78658.55647584423,1029642.4358452559,70605.9353505969,1178906.927671697
245674.71225191653,1001638.8046568632,409470.1291298494,1656783.646038629
74448.22827120125,1726834.0890915394,52768.288728289306,1854050.60609103
152013.49972281232,-604750.5761293769,-65878.61016979069,-518615.68657635525
113659.43852922507,-245077.64339345694,199296.5133701861,67878.30850595422
-38389.10076319426,1713538.0358749628,-122887.3663149178,1552261.5687968507
-82199.68356301636,-455750.167639941,-14909.459510780871,-552859.3107137382
39905.055914413184,755428.96390751,40450.23967796564,835784.2594998889
5683.299725279212,-534479.7565984428,34071.600277766585,-494724.856595397
-3686.0251089241356,-1567613.82380867,-95342.58231708407,-1666642.4312346783
74740.47919332422,-324771.40584748983,-126079.56807098538,-376110.494725151
47411.03644553572,957157.820849061,238487.735910587,1243056.5932051837
-117124.03677358292,-176353.48611673713,8916.154590651393,-284561.36829966865
143325.25650444068,-2158046.1678031683,-35730.04977840185,-2050450.9610771295
-93193.21401886828,-2653905.3726784587,61882.77514722198,-2685215.811550105
229093.14318807796,-2163230.2303058505,97130.23293679953,-1837006.854180973
5448.692648651078,-789075.6041337848,144703.32128201425,-638923.5902031194
147708.5975879263,-3738225.7048205137,-3386.956625074148,-3593904.0638576616
-81680.52667525038,-722804.350823313,-70082.56693278998,-874567.4444313534
22277.9820425231,-1007292.3469914198,71922.09198460728,-913092.2729642894
-18463.49644418247,199401.71114832163,131224.86905243248,312163.08375657164
17824.13952594623,1028929.7263394594,131858.44789824635,1178612.313763652
-54798.56243927777,1805395.1955446303,-127895.35567012429,1622701.2774352282
-86550.79654826224,747387.0592573881,162724.43549001962,823560.6981991455
20821.109599389136,789279.6102743149,16760.292843535542,826861.0127172396
-81656.73005300947,966871.0009589791,-45029.36307263374,840184.9078333359
-7675.692737204954,-990679.8301231861,-1612.8798987194896,-999968.4027591106
-64538.5451323688,-141051.4094619155,-5536.9302768707275,-211126.88487115502
-220493.1218364332,-434426.667837739,-663666.1749147326,-1318585.9645889048
-220219.69162370637,-1881218.3424302936,15761.926761746407,-2085676.1072922535
51777.07826708816,-1869262.1382454634,158704.14854530245,-1658780.9114330728
-153644.455624979,1334726.3827491403,-11703.864163458347,1169378.062960703
-139972.28379988112,2882663.819920242,-17564.160683900118,2725127.3754364606
-25874.579152617604,-520970.27259528637,-55465.07426568121,-602309.9260135852
-101078.97765536048,-2217992.092396587,7562.417088061571,-2311508.652963886
-114248.48003383726,217823.2300595641,-151139.68815415353,-47564.93812842667
50144.634581429884,1479263.9474611282,-35172.767221949995,1494235.8148206081
-1657.0112391021103,-1006630.498967886,25898.97833842039,-982388.5318685677
42450.8000265602,-851352.0118569136,33697.6799492538,-775203.5318810996
136013.61815238371,-330912.1324837804,-269520.1598699689,-464418.67420136556
-265463.8223752361,-113676.00494879484,-408986.93271834403,-788126.760042375
46346.37320058048,-706504.4967497587,-146472.5301167816,-806630.6536659598
-15169.625265479088,1967604.2313144803,-114763.30502874404,1837671.3010202572
-19345.630760490894,-546013.2508102059,95113.57645515352,-470245.3051155433
-44573.86875466257,1238792.200389266,-55977.49840000272,1138240.8332346007
85060.16782994382,-828186.526535213,-42727.523021928966,-785853.8817271981
-113946.57546949759,710711.2639664412,-215774.29131382704,380990.3971831165
-76592.99184068851,1765676.2560929656,-50603.60423082113,1638479.660021456
125803.82390335575,-1264372.4042994976,-113200.01486700773,-1251768.5952631496
75249.45822278783,-1240200.221712023,-51756.44883719087,-1216707.212326426
221572.4594574552,1531271.6408906877,13137.52595256269,1765981.6263007056
195654.84396819025,788261.5840367675,30018.810320079327,1013935.2383250371
-70597.17421291396,-1392680.8603072762,-63709.06713693589,-1526987.101657126
-182050.4641210232,-712012.0835478902,-378143.436421521,-1272205.9840904344
-274088.35008644126,1488958.813480854,-135575.73461174965,1079294.7287826631
65841.55945696868,5077446.496267796,-85782.85796059668,5057505.197764168
42492.15740002692,-152722.0654886663,-217187.79414343834,-327417.7022320777
223403.70007753,-825643.9675267339,-30504.38280378282,-632744.6502529867
-85181.8717001602,880891.652337879,158710.7975005582,954420.5781382769
-93497.0254478883,-1758843.2612206936,-154317.17999996245,-2006657.4666685443
-48075.5785967391,1771949.4868064523,-3723.968627527356,1720149.9395821858
-53751.49150854349,177354.0291633606,13636.292888440192,137238.8305432573
-195664.03376344033,-2656587.7043961585,-75930.86143757403,-2928182.599597173
-26581.723122678697,158863.25796341896,-54852.547585621476,77428.98725511879
43388.06238369085,588934.8535890579,-51093.82981699705,581229.0861557517
121269.562285617,1869967.8118792772,76794.89120027423,2068032.2653651685
23354.502345085144,-2659192.3650289476,-34215.85909700394,-2670053.7217808664
-85734.4990109466,-657642.5337881148,-26128.5381090194,-769505.5709080808
3237.9190645590425,-309822.6889704466,39308.15973315388,-267276.61017273366
-64772.07225661166,1615989.7429801822,90986.67023786157,1642204.340961432
-13260.62210333161,1081593.9040031135,-62713.55895394832,1005619.7229458336
149164.87082159333,-2486053.4012534022,136730.7584375292,-2200157.7719942797
-17538.119737956673,692536.0123056173,-121027.00199818611,553970.8905694745
-5880.10768674314,-1154088.4262324572,-53977.67096680403,-1213946.2048860043
-42761.59717006795,-385398.41356289387,24736.04582335055,-403423.96490961127
-42095.63094792701,-749244.6459311247,35208.45924343169,-756131.81763562
-45677.74815964885,-1142242.9347633421,-320182.05264517665,-1508102.7355681676
3219.617408823222,-1412508.238571763,-432610.0227961987,-1841898.6439591385
-161825.01321371086,-3094977.295782566,-53924.20406830311,-3310726.51306458
-22983.02470209077,468312.8951090574,36859.748709484935,482189.6191164516
-47917.32337902859,-1495287.6728554964,-39597.15860424936,-1582802.1548387744
-100541.19403872639,-35703.81443744898,20933.356101118028,-115311.65237505734
-26032.822618609294,547728.5052372217,284860.35127165914,806556.0338902716
-59141.18896726146,-1116049.1258984208,18042.008465357125,-1157148.3064003251
146792.3425216172,-2053042.7993254066,-32569.243228554726,-1938819.700032344
-86621.56951447204,940812.5151504874,-246381.26063136756,607809.6850046478
-140854.2997795157,2371191.89372313,35958.70571180433,2266296.299655419
190397.97466375865,-278097.22783887386,-397096.61509494483,-484795.86827006005
-35611.84009451978,1285448.8475362659,-123012.72998578846,1126824.2774559576
-51086.01160810329,-737325.3461816609,34668.90703070164,-753742.4507590625
-179142.8666491732,724579.9988491237,-225104.3306857273,320332.8015142232
-125337.96913682856,539101.0827540159,-71396.78237438202,342366.33124280535
58550.71532820724,-1386549.9487658143,-85764.12462131679,-1413763.3580589239
-362349.2804689389,2337038.1402457952,-57366.000661835074,1917322.8591150213
-117257.00859940238,134150.1530663669,-98587.82276844978,-81694.67830148526
-298600.02029306255,1698874.8612677455,352341.4533857927,1752616.2943604756
-55190.88063991815,-549789.7747495174,-62616.404181301594,-667597.0595707372
-22859.22018611431,1279413.8819674253,-61116.51874728501,1195438.143034026
-136538.57766486332,2834240.712283075,33737.390272051096,2731439.5248902626
-64063.40007144958,-1787407.9886705875,25890.09535482526,-1825581.2933872119
-46242.61471238732,-685322.1717957556,-13971.748838052154,-745536.5353461951
80937.43453276716,2337329.521226704,-71900.21864262968,2346366.7371168416
48831.63851779513,2936251.8716622293,-70286.85320486128,2914796.656975163
-160959.61798533797,2668419.930886805,-187670.39579124004,2319789.917110227
-7395.349944449961,-860235.7566357851,30904.036286652088,-836727.070293583
114003.71876982227,1087007.5486254096,32025.91941022873,1233037.1868054606
-12681.504634769633,398112.6354253888,37924.52831436694,423355.6591049861
8031.454886894673,2517434.2067840695,-75158.69195997715,2450306.969710987
-22124.771310079843,-986572.3299398124,-16910.39881245792,-1025607.5000623502
-105683.76787412353,882806.0558074117,-120590.1481988132,656532.139734475
-24626.53337090835,-3513441.2483069897,264694.2727395296,-3273373.5089383684
-120267.83011986315,-2036247.0728988647,7798.60749629885,-2148716.295522429
-22918.338571066037,1583653.3125585914,-239493.53489390016,1321241.4390936252
-246044.32984754257,3298339.5300486684,-150201.32033310086,2902093.879868025
-57157.33424393274,-93409.42843031883,141276.82291536033,-9289.93975889124
-75480.55325239524,542135.5332118273,-199346.4086944461,267308.57126498595
