stocks,fx,bonds,total
467648.64360271953,-24491746.67515534,-612279.7637552619,-24636377.795307882
-986719.6055111326,56475008.85796055,-630396.1581662372,54857893.094283186
963266.283137368,-5398095.769036531,2329809.533095345,-2105019.9528038185
754803.5249429699,1188098.22567451,185537.07470226288,2128438.825319743
1132436.9749738667,8577166.909339547,-112081.89743255079,9597521.986880863
-150529.68134849146,689057.1697346568,-437999.23213688284,100528.25624928251
1052853.2096887715,-5717764.284900099,46067.47698716819,-4618843.598224159
323383.87495619245,-8007681.778648585,-123613.93283424526,-7807911.836526638
-819723.628438808,-32112294.193140924,29934.50200200081,-32902083.31957773
1225904.9837884866,-24038790.591278136,2472839.725380048,-20340045.8821096
-979911.6267555486,-30495187.708954453,602839.4493882582,-30872259.886321746
263347.5271216277,7874970.510425776,-1127824.9339410663,7010493.103606338
246053.499899609,-7372912.991658956,-510589.7998776734,-7637449.29163702
-341224.4158714488,-39256694.68239999,186915.16101035476,-39411003.93726108
561167.9862756953,-61578574.71122345,-581000.7436320558,-61598407.468579814
-685749.3168118317,27343158.347394705,-505935.77111050487,26151473.25947237
-1040997.9472844396,22803450.176762164,-426926.1858642176,21335526.04361351
-1195370.9782380108,102905819.1092546,-2190971.169043638,99519476.96197295
-847848.0035275389,132673841.88487995,-121550.44285681844,131704443.43849559
-113148.5126300808,48248206.92113048,145687.75906924903,48280746.167569645
388324.92441562563,-7883875.800632358,46426.87427415699,-7449124.001942575
-1111603.4295799155,-35239126.76635003,-1774169.9046410695,-38124900.100571014
657411.6353841126,-8638887.55622077,935938.6899669841,-7045537.230869673
-311464.2403457351,16284840.410636365,-559705.61393179,15413670.55635884
-117292.36386195384,-19040384.90106529,1188399.777119577,-17969277.48780767
337849.36747680046,-2014143.3316748738,75557.47802376002,-1600736.4861743134
-834692.7544622794,7894054.1348621845,-3147942.9546486363,3911418.425751269
329658.70410797,61265882.581569284,-1025398.1077819169,60570143.17789534
776449.9564131163,39793624.64238459,-9622.784113615751,40560451.81468409
235187.1149766054,11646440.704216063,-2485.6650491803885,11879142.154143488
-207674.18969876505,-39330418.16437751,-600922.6754089892,-40139015.02948526
-575023.9422683101,26075439.655291855,-1170592.794879645,24329822.9181439
1061621.3702379894,15236317.458238035,-119511.29257939756,16178427.535896627
-903952.8319512289,15330929.693901539,1372364.8559574783,15799341.717907788
533172.8516053334,32986308.149130374,686672.9309226424,34206153.93165835
67742.98324960843,-7395312.893694758,950207.3899553418,-6377362.520489808
444115.36981909163,-26101634.894451052,423557.9513894841,-25233961.573242478
-97814.91637348942,35542028.918198824,-108698.47453633696,35335515.527288996
794896.619724106,-34541354.83046937,622099.9420634732,-33124358.268681787
795951.2014281601,33698807.00493455,-2012048.2021927088,32482710.00417
-641387.1737215705,89857990.71074206,-880725.4756278396,88335878.06139265
995001.1434616335,42646844.00191268,909721.6510773897,44551566.7964517
491225.6307290811,15675166.948716164,-545654.4943056107,15620738.085139634
-93299.94186425954,-20750069.919914782,18589.956778146327,-20824779.905000895
781330.768087035,-43727833.38684827,-373172.92769549787,-43319675.54645673
1414092.4721580949,8814080.104750693,785294.4019271508,11013466.978835938
-353816.84138113447,75927788.46735102,313358.423719652,75887330.04968953
-397559.8161928188,-1832327.6437461674,-1693705.6274924949,-3923593.087431481
270414.2810256593,9358347.961312741,-1187736.4083046839,8441025.834033716
-1471952.2625772227,-20734683.877155185,-1211982.8550051376,-23418618.994737543
-712667.1496593561,-23499550.48027593,-8330.07638631761,-24220547.706321605
-83251.16890356131,-13416689.047934473,-1056077.4596664906,-14556017.676504524
-1267469.6868600473,-24538184.25727111,-707579.3636761159,-26513233.307807274
-622629.4053767603,-6301579.897164613,266061.90582934767,-6658147.396712026
-494073.3726422675,21840500.793358266,577699.862290293,21924127.28300629
257482.0968382582,-13278686.702907562,1005265.4451932013,-12015939.160876103
-663063.8766126316,97535515.14132237,-1476477.190491967,95395974.07421777
137413.70216662064,-39380325.39604887,235229.85498592257,-39007681.838896334
-1473164.8074151594,-30734965.378707618,1125104.2097765654,-31083025.97634621
-147915.1280044485,-25048298.39616859,-650179.6368250772,-25846393.160998113
178456.36072816327,-27489602.031834036,608046.611663498,-26703099.059442375
268942.07303410955,-35726899.65054375,1640839.7663429007,-33817117.81116674
41883.64637153037,-47995121.87093493,149375.19533053786,-47803863.02923287
-710660.4936029017,80362917.80739176,-1106956.6980259046,78545300.61576295
322493.14642595686,119003042.62348646,260564.30461414158,119586100.07452656
1605366.5831953455,-8403448.979409456,1131624.9817755967,-5666457.414438514
-187706.53712531924,1487687.9877536595,-494974.97222587466,805006.4784024656
-539488.2561619561,23922070.61405456,201858.65836498886,23584441.01625759
-873898.2383766174,71362308.35342896,-129845.59284811467,70358564.52220422
-1676274.9976012185,61069918.85203099,324512.10826669633,59718155.96269647
-1203170.1661972664,4605960.271725327,-1725822.0437160432,1676968.061812017
194498.6000679545,14252720.287623703,-574375.654665634,13872843.233026024
882083.113247335,18234559.228319496,-801440.3854077086,18315201.956159122
-720776.7445189338,-9224012.119692028,-568086.2246230915,-10512875.088834053
476877.82951228693,-23235714.908209145,227664.02226456255,-22531173.056432296
-99561.20454030298,-49651090.25268075,344957.13819719106,-49405694.31902386
353413.2946764324,-21491346.02480921,772618.6833548546,-20365314.046777926
11831.768493006006,-6526048.604880214,-173828.0841544345,-6688044.920541642
79980.12786695361,50333986.191170454,-898765.8097049445,49515200.50933246
614132.9419727605,26064049.371823847,286616.6480984241,26964798.961895034
951619.828083789,28910949.648443878,357697.67716766894,30220267.153695337
-397331.534666704,-17159093.799011827,-1254156.8865261748,-18810582.220204704
-295612.5096888058,7492978.343192816,-354108.62104813755,6843257.212455872
-484771.3199464977,16355881.910339475,-750015.9861490875,15121094.60424389
129269.66583053209,-39736562.34378773,2559698.315519139,-37047594.36243806
386408.92019455694,10593785.668770313,-170411.00176998973,10809783.58719488
1341232.7663155477,-31774947.383405507,1045515.7075191289,-29388198.909570828
-645141.5541472379,-21595584.67168981,-1112739.0655539855,-23353465.29139103
-418718.4826968126,25154441.14134705,127395.12888641655,24863117.787536655
-1756057.676371429,12015047.98173803,-1487743.690773882,8771246.61459272
-264829.450908307,-22915883.31222272,-199502.40158832073,-23380215.164719347
268962.0245096348,127090309.55145848,-263471.28030377626,127095800.29566434
287654.9948812183,66832572.90449488,-43665.15000325441,67076562.74937284
124948.62941663153,52818015.40912035,-703417.1250781193,52239546.91345886
-419057.3074401226,-13588610.122993648,-336544.71834602207,-14344212.148779793
1132510.1684891675,-28010804.642413855,-64961.91578668356,-26943256.389711373
72812.3007831797,7324765.364779234,747484.9923645705,8145062.657926984
390514.47739300877,-14863457.994276047,-430826.58984333277,-14903770.10672637
-1116832.5456082337,-63286055.418709606,-68867.46401181817,-64471755.42832966
-324963.8614823576,65670232.32896221,-843312.7966435403,64501955.67083631
177241.34720047563,-24930577.609303117,-1150667.907956913,-25904004.170059554
-388977.0242034327,-14320483.590134442,-1752005.004885368,-16461465.619223243
-779887.5982861649,-2832574.383573979,-673180.6268470734,-4285642.6087072175
160478.73437438533,50018268.29536146,-847697.4784809127,49331049.551254936
-924157.4216009341,-31666164.069105744,-682539.1180808842,-33272860.608787563
-459690.37084073573,41690776.22515103,-1087156.3814457282,40143929.47286457
-454798.26584870555,-33409512.39915836,190482.33319289982,-33673828.33181416
-258384.70960328914,60434368.52860695,-272759.893522352,59903223.92548131
256566.58018104918,-2157197.6945809126,-538303.9752577469,-2438935.0896576103
904825.1617916208,-28889028.822222948,-674536.6163750738,-28658740.2768064
-32264.73998580873,-8274000.317698836,-1228127.2605631202,-9534392.318247765
-50772.707193030044,26113829.32372111,308596.53050031513,26371653.147028394
-129134.14490114339,-44323882.53324491,-1029743.8804735467,-45482760.558619596
-240658.2266864609,3420692.7724527717,-1665989.102204457,1514045.4435618538
639264.5716739465,-29003284.88270837,-931246.6623499319,-29295266.973384358
486843.09234203584,-17203323.865314543,378681.567860201,-16337799.205112306
-1223158.7449142914,-47334915.102873,238629.72902283818,-48319444.11876445
478140.6500977427,82060611.44086838,-943045.4745091349,81595706.61645699
1998833.381502457,-14326508.399358392,1486536.01371862,-10841139.004137315
-851969.9909043256,113636141.82151413,-698796.7971381024,112085375.0334717
480802.67298010923,-45345453.327298075,900630.016372174,-43964020.63794579
-1030004.646932546,109817018.5573209,-1662468.523604393,107124545.38678396
-1061955.8706122953,-43317703.3283695,131365.78543724865,-44248293.41354454
573024.3525879905,-21096374.46956095,96874.47749215364,-20426475.639480807
23856.140960577875,-45042891.62676537,935582.9174243361,-44083452.56838046
553840.9877793174,-38541228.45068437,712117.9955083132,-37275269.467396736
-54225.12096101791,-38022758.911923885,282153.98822420835,-37794830.044660695
-373707.4517005682,-30736572.797347724,-994896.24702999,-32105176.496078283
-1735249.8401563521,-5128632.692606032,-1950524.1209978238,-8814406.653760208
-156849.15751177445,93034517.91787636,-1203268.7921112776,91674399.96825331
-101365.97569884919,19900634.923044384,-1025852.6254863888,18773416.321859144
-440292.2086914331,36588809.35391906,335934.4878996685,36484451.633127294
-1294109.9734038245,-55374815.64047444,293456.6894699633,-56375468.9244083
591067.7087317109,15854070.465215325,-350235.0776855573,16094903.096261479
-209513.32330953144,-52953731.30508107,1170090.6005960554,-51993154.02779455
1325950.6262797117,62620991.37061274,372011.0372365564,64318953.03412901
-726764.2388559673,63790888.90776986,-15370.111951678991,63048754.556962214
276774.9983937219,-7950875.912575185,943578.1904211491,-6730522.723760314
-452850.7590115033,27197372.524392545,755816.0186557397,27500337.78403678
-111020.48798380978,148902027.90190428,-664679.5565130115,148126327.85740745
-358016.6473810673,66751064.1782347,-940297.3211468831,65452750.209706746
313271.03711249493,4922244.318906724,344891.33792801946,5580406.693947239
783442.8191227578,-35836873.07523191,549583.4854465798,-34503846.77066257
-1085678.5797905829,-45959399.8490774,-16975.38694821298,-47062053.8158162
-166196.397726316,8457436.5011791,67070.63401378691,8358310.73746657
-1006523.8932101317,38333501.80620283,-759406.9827182591,36567570.93027444
-591234.6884552427,-12335033.980528265,-219420.5955093801,-13145689.264492888
-337794.2232695874,-1474177.1978532672,-855013.7893337607,-2666985.2104566153
-216343.31781022623,13292453.968659788,-1013386.8278847784,12062723.822964784
413887.41546937637,39422286.29859167,973297.9095094576,40809471.62357051
1118391.892087642,-50138374.65840253,696175.1288046688,-48323807.637510225
-411656.31062828377,16511412.344588041,-799763.6398671418,15299992.394092616
166529.17182151228,-4476358.567323953,867903.0469566956,-3441926.348545745
-170412.1132970117,39630512.097548306,461196.4106763303,39921296.39492762
462306.40529926866,-45953133.0791809,-372760.7017765641,-45863587.37565819
-668291.4729389604,-14505939.05564934,-1826857.8411312476,-17001088.36971955
806482.2904794533,-28398910.84271109,819686.0562989339,-26772742.495932706
673725.1919758283,-29767138.864093274,88671.56603918225,-29004742.106078263
-563348.9490164593,-30197635.725774795,513286.63208846,-30247698.042702794
-1143452.9155193865,45158308.4462271,-1021854.1518196166,42993001.3788881
-183850.68211191148,47858726.5654394,454190.31711909175,48129066.20044658
-64756.870129246265,21051501.765194416,-443974.0461261794,20542770.84893899
65467.10907750763,-17589979.29067856,27322.09169265628,-17497190.0899084
84563.6809358988,-15933268.752392769,236312.28702272475,-15612392.784434145
-378734.4912442919,-37254593.77697921,695042.8413122073,-36938285.426911294
545704.1514112912,-29779054.55361095,1659649.7007404566,-27573700.701459203
-594494.9895446077,-27439071.491289616,-1288083.5449044853,-29321650.02573871
-23995.901371851563,9343062.337244064,598868.3020194173,9917934.73789163
-1133666.2548026908,-27332765.365127504,594475.8268386498,-27871955.793091543
17223.557056253776,48521494.745319575,-619288.7592275217,47919429.54314831
-518692.5369419735,34518913.31019077,-1615705.6467763335,32384515.12647246
10751.341924652457,-4484363.03197521,1060731.1885011643,-3412880.501549393
440346.1144462358,3353833.7174147367,-1128695.0132715702,2665484.8185894024
182116.7133029867,41405213.74641004,174133.64649222046,41761464.10620525
-81458.23734103702,-54026659.38412902,540455.9370150566,-53567661.684455
-599928.4783852436,-9059085.956423879,-395047.5772071779,-10054062.0120163
-614732.5546530001,-35352766.10690138,-286619.48188884556,-36254118.14344323
429550.21699508466,18912569.93495518,-801232.64179001,18540887.510160252
446593.3730943166,-23513597.180345714,1449734.1526231244,-21617269.654628273
1549950.3004038595,-21637475.786502838,38178.56379335374,-20049346.922305625
-372518.38894039765,6490490.900351703,-350009.5497282073,5767962.961683098
239970.7524536755,-1960370.707955271,687144.174769856,-1033255.7807317395
1255347.2329509668,5824194.936242521,440937.9214011058,7520480.090594593
-308289.0177477617,64337298.54527122,-521726.1225297302,63507283.40499373
170925.9904811848,-59121699.21323171,572139.1049614847,-58378634.117789045
579358.6507743839,-36109998.2596398,1407429.920681551,-34123209.68818387
-16357.016829786822,16531549.748889029,-465086.14838863164,16050106.58367061
-193793.7929202728,24555368.25257331,-516198.6767397523,23845375.782913286
-684296.3077009302,5739155.507735401,-773974.1026273444,4280885.097407127
-299419.75680680014,-28467083.76910001,-308166.21810775995,-29074669.74401457
716328.7633892447,78133262.00572646,1509141.7894717678,80358732.55858746
339348.10053789243,58042822.556150734,-143730.26705864072,58238440.38962999
-100743.95133845136,-16796616.395881474,-24244.768453866243,-16921605.11567379
-599835.6986996476,-52721455.32673475,-985572.0306746662,-54306863.05610906
109129.03302486241,-20224205.544256777,-1702196.4381388798,-21817272.949370794
-79232.41867171042,178554798.62148988,57840.26787048578,178533406.47068867
-109774.32579903863,-32580062.624139965,83641.14234682918,-32606195.807592176
-133305.55165543966,30292128.71641457,-1018701.4082344472,29140121.756524682
-976165.6809078697,-33698239.99589354,-1527255.9841204137,-36201661.66092182
-350741.2183484994,-4472712.550284177,-1639745.6345251575,-6463199.403157834
-1328075.2706808206,15447008.292841643,-1471578.4292186052,12647354.592942217
490870.87259942293,59041792.30885854,18040.06820844859,59550703.249666415
129951.27957009524,31518429.454566717,-1384679.5598021895,30263701.174334623
-737672.1010314319,84445282.12261665,-1565413.1789492816,82142196.84263593
-435302.1243581325,-33707196.36754459,235636.58603194356,-33906861.90587078
-112687.66660076007,-41098821.845682025,687810.869697988,-40523698.6425848
-1169272.6362704858,28948909.35670343,-1298915.343626976,26480721.37680597
114610.79340352118,2057714.9954508543,403105.67589364946,2575431.464748025
199108.06315493956,14616503.582456976,-1246618.311816506,13568993.33379541
-126132.93013963103,9702679.932087123,-70685.0172207281,9505861.984726764
1008651.4053352159,4113922.77910918,1145569.8652037159,6268144.049648112
-128461.8372510206,-9608612.728825659,-268069.320339717,-10005143.886416396
777905.6676525231,41892375.52784577,848419.2001437545,43518700.39564205
141232.88399793208,28028327.88971421,-845075.7112355679,27324485.062476575
-551406.7230343409,-33659781.02936828,219039.8960384801,-33992147.85636414
-747450.0184839405,51574266.166359395,711150.0484689623,51537966.19634442
-855777.6203356683,-33830739.404896915,-1868444.702720493,-36554961.72795308
9611.957444746047,108990251.40341079,-636685.2982865721,108363178.06256896
-982625.7531546894,14237757.180487365,-379051.14391313493,12876080.28341954
-338660.8485424258,1888598.2739205956,737439.9450057298,2287377.3703838997
-112657.9310918767,-8216786.006340742,572616.9043927044,-7756827.033039914
-793536.6664966475,-13205869.958477616,-169405.40736912936,-14168812.032343393
-996590.7181652766,-17885746.12631601,-1384594.612395376,-20266931.456876665
-648652.7297650911,75999733.73711616,-141841.80923259258,75209239.19811848
-287989.4261579886,8639433.540563285,-853822.6889099404,7497621.425495356
-490119.6508361995,9050175.550884664,173767.4513266012,8733823.351375066
109828.02102647349,55931226.784775645,-262229.09225391597,55778825.713548206
-765971.905085437,-50732089.83181417,873796.6129893288,-50624265.12391028
-568519.1463922095,-27573473.212714702,-322343.63855075836,-28464335.99765767
58372.77158130333,-19064952.10025823,394402.78940576315,-18612176.539271165
873318.2560756784,-17435166.774228215,142660.99153581262,-16419187.526616724
-206198.46277715266,19062398.488705337,196382.25357941538,19052582.2795076
-519859.30149635114,24764243.891043425,-333832.66547320783,23910551.924073867
-71370.29882204905,22178070.82220021,179664.944001168,22286365.467379328
-482497.9305702727,-38665555.99894792,-136708.50416909903,-39284762.43368729
184918.33351254463,-10934930.37141192,622522.332850717,-10127489.705048658
838084.9165912662,17708983.956888676,-824008.1899710447,17723060.683508895
380642.94366492145,101172810.74857569,1168195.2009008527,102721648.89314146
96647.23177448474,19380009.063058913,1217403.4833963886,20694059.778229788
-828580.5195954163,33731407.93646157,-1260931.3926471472,31641896.024219006
88289.54319700226,11575725.367263943,-412274.2840742022,11251740.626386743
651361.741787795,47714385.00668976,-278260.74427086115,48087486.00420669
308080.495515259,-20787222.423807174,1104159.7077775002,-19374982.220514417
855123.0321702771,23343797.284421384,116534.8591774255,24315455.175769087
233120.03271174245,-22340045.70545888,-193716.98503768444,-22300642.65778482
-362604.38571967557,-35751176.38495493,-22343.10978087783,-36136123.88045548
-673915.9625333864,-61328242.072392225,-609547.7203914747,-62611705.755317084
278120.7506398838,-41414132.331132054,-17040.727518871427,-41153052.30801104
-119685.70875861496,-22402604.933687568,709850.6937028542,-21812439.94874333
-277065.111969959,-21395065.92805469,278173.6828030944,-21393957.357221555
2136272.085542675,15849251.618842602,561221.3214140385,18546745.025799315
-298515.6345240809,-26793505.948494762,-1419904.483608365,-28511926.06662721
-1123547.075940011,7731645.540341914,111035.76705655456,6719134.231458457
883609.5223061293,-19781.73939681053,107964.40725494921,971792.190164268
-244920.75981730595,31998869.534435272,-989866.160572648,30764082.61404532
-180614.8200303968,-20302538.95756507,-780667.2543589473,-21263821.031954415
296994.6348155495,14419856.534176052,-742649.4584414735,13974201.710550128
-101284.14114152826,30235119.023714602,-1087054.8152956963,29046780.06727738
-243427.09404188767,-8111364.4667028785,-825431.9572550058,-9180223.517999772
272323.18204904906,-41749159.88855386,504645.4608497992,-40972191.24565501
-1306583.216507461,55582077.84817773,-520176.8166812137,53755317.81498905
521303.6895468477,-60631088.68962708,350264.177182436,-59759520.8228978
33600.7510529086,51425919.067681044,-735966.1439628601,50723553.67477109
218596.4687055964,-25866.012741684914,-1048402.7150747105,-855672.2591107991
-709270.5555674676,-16276915.468334556,-677340.3117275164,-17663526.335629538
150695.85201657936,-29957664.425037563,-9568.016534298658,-29816536.589555282
1190140.9163752776,27536592.146734,298903.219866097,29025636.282975376
-417743.5516564604,-20678260.963028908,708067.3347741291,-20387937.17991124
-189074.97107379697,-6564818.855447531,174018.59398898482,-6579875.232532343
169226.27453191578,6064689.516428351,109301.46763882786,6343217.258599095
-1146710.5187021866,-8976105.63867271,-1560071.1064800918,-11682887.263854988
2625766.2328565884,-13189116.855601847,81460.86332642287,-10481889.759418836
-620973.6531517524,-2745352.434696585,-407528.097895436,-3773854.1857437734
18147.039579415694,39321687.38826001,60809.18306875974,39400643.61090818
-541787.6990718655,-52436385.78937635,-717902.616073057,-53696076.104521275
-542840.9850014169,-1912558.7988938093,-1042722.6666467935,-3498122.4505420197
1413131.322165193,-29025117.158604264,1313333.6885278076,-26298652.147911265
615758.0612342488,-31154564.650743604,965757.3678666428,-29573049.22164271
493186.600573156,-4616753.993001491,-677640.6177498177,-4801208.0101781525
413273.7771857865,64427809.268428385,970446.8351087347,65811529.8807229
-188160.3140809741,96955038.91750789,-184816.6292156577,96582061.97421126
274833.03507289104,-15850791.395042181,-6153.760685190558,-15582112.12065448
-1069181.9342187569,-35543842.785101116,-1204370.94295758,-37817395.66227745
-396125.0266967062,34214788.28064084,-1365347.6920138672,32453315.56193027
284573.89649425074,33518660.171316236,778641.2963717431,34581875.364182234
-515408.3432831373,-34412373.62442207,343115.7986394465,-34584666.169065766
523315.6446224917,-50216519.28193945,-846131.8353732526,-50539335.47269021
-373123.43816762976,19979306.341156572,-100089.61336003989,19506093.2896289
-815975.7965248078,40894796.8009091,-1011622.9237443358,39067198.08063996
-337048.84602258913,4483991.847903073,-84829.93794102222,4062113.0639394615
1359126.286333559,-37120494.708978236,-123267.30968388915,-35884635.732328564
-166964.66168544628,46709047.988688946,443959.33011347055,46986042.65711697
-95704.50355120376,-24073811.844008088,-1469814.9409856424,-25639331.288544934
1556570.7687969971,26233082.81300831,1937930.235397771,29727583.817203075
1358200.8221764117,-23089419.261092156,1800924.2217179537,-19930294.21719779
-974860.746325329,-1637684.7578436136,-848434.4056311771,-3460979.9098001197
453464.46745852754,22180790.51306784,612479.0120383203,23246733.99256469
-258811.14040068723,1824319.9456145763,-290745.1143350154,1274763.6908788737
-1124150.7753738537,-21025.128209114075,184249.43333940208,-960926.4702435657
-334743.5850436669,47614500.33787429,-608748.0605048835,46671008.69232574
388556.37802712433,11721303.507128239,17068.910134650767,12126928.795290014
1241404.0461704228,-33982761.60730481,930300.2265881673,-31811057.334546223
431323.51421507075,-15615975.804640383,-788991.9004192278,-15973644.19084454
994017.4871610161,-39943087.604218066,878181.2760240585,-38070888.84103299
411879.9323382545,-46041074.51655191,-470081.51638381183,-46099276.10059747
-770882.0998253524,3338169.5549963415,852367.7250638306,3419655.1802348197
-822468.6247238573,17975497.399026215,-1032337.168158643,16120691.606143713
-100663.28921268508,-5083679.983719915,1282269.0806257278,-3902074.1923068725
1090087.883727638,-13067769.776146084,359109.01036635786,-11618572.882052088
606892.0147016235,-20866303.901535302,965374.7729372382,-19294037.11389644
-487484.72616177984,52352629.907839656,-147367.5287199393,51717777.65295794
563338.1213647276,21895414.859788448,-43447.890346974134,22415305.0908062
-185479.72569313087,-5693204.850594521,-1611170.8590621725,-7489855.435349824
417578.1306249909,25369833.759854436,-1855217.1852813885,23932194.70519804
-407274.65082493797,-2262568.0038936734,-1672841.0021234602,-4342683.656842072
800471.8463471942,26458074.561855584,1507732.4026929587,28766278.810895737
-414276.4286551755,17089273.53910801,575631.0954122618,17250628.205865093
472641.3987546284,-25949550.706135392,3191317.2319392934,-22285592.075441472
-118812.68434108607,-8131992.137934148,-1383952.4986989945,-9634757.320974229
-599455.8817350753,66602387.84983733,-999690.0400971323,65003241.92800513
-161550.4268500358,-33990207.42593297,-74534.99283836037,-34226292.84562137
-915846.1809692029,-15472863.690966845,554240.4981255457,-15834469.373810502
-1259251.8672508262,29045217.138287067,-1009341.1443751007,26776624.12666114
1121928.0903004576,42563730.4922989,-639584.5727910846,43046074.00980827
-377492.32476330735,-56779121.50009483,343890.6497317329,-56812723.1751264
60986.63190668635,-12736112.5288136,739844.5589652658,-11935281.337941648
502389.40308281034,21327180.485135615,-237740.18163591623,21591829.70658251
-256685.32126503438,-49782250.928412676,826219.0348377377,-49212717.21483997
-552263.5734482482,70562853.48951912,-2040042.6552565545,67970547.26081432
44828.353571046144,-4950974.824572206,894326.518186897,-4011819.9528142624
1295097.5747740865,53633117.64554268,1480896.65731363,56409111.8776304
868958.6089180503,14437423.47904697,352187.3750768155,15658569.463041836
-817940.9821378924,31802147.417845726,-628530.2104276344,30355676.2252802
195005.40085686557,-31854.39043277502,-839487.1695103198,-676336.1590862293
-678955.0744969118,73130383.00029343,-754002.3091401234,71697425.6166564
-32705.639261441305,37270691.141026795,838012.0642637685,38075997.566029124
-706725.9639192149,24741192.259977043,-905157.9793840572,23129308.31667377
-967909.2575513553,-27293894.142512172,55441.057580411434,-28206362.34248312
-525201.3669826947,13854457.079342067,87469.9860445261,13416725.698403899
-80455.12145805173,3004804.6152558923,600959.3694085032,3525308.8632063437
588693.8090463541,16683387.491999686,512048.7743939683,17784130.07544001
711803.5527323,-44383663.86816794,2240436.822862327,-41431423.492573306
143265.21932735294,238493681.92206645,798815.694397971,239435762.83579177
-636525.4042882491,-24685461.13147953,-83300.55489546806,-25405287.090663247
-722978.7288538553,25418742.23202762,-72856.3158306554,24622907.18734311
1514815.3317584842,-7347467.084696531,-1570746.832144618,-7403398.585082665
-546176.5028986242,-13973673.534539402,-896750.0243899673,-15416600.061827993
-149469.04429731146,-369017.3290923536,77639.01086871326,-440847.3625209518
128222.4005719684,-30423851.290511817,1801066.6294297725,-28494562.260510076
-90336.63889111951,7133880.279047549,-667101.4771798924,6376442.162976537
-49106.0308078751,37568074.14905068,190823.9843371138,37709792.10257992
-1186134.512938207,-41748935.56376293,27573.563661806285,-42907496.513039336
701175.7408551071,23057714.074685216,519653.7088390589,24278543.52437938
-557181.3093081731,-18471621.074112236,-785676.9238960594,-19814479.307316467
852855.1382490993,24958426.2244505,1218368.744126156,27029650.106825754
1354168.8767671622,-21913618.951206237,1615233.7609531805,-18944216.313485894
272075.85537846014,23805774.279096365,-1469321.1951961964,22608528.93927863
1134669.2279207893,18516015.594096303,1054159.5440653116,20704844.366082404
96501.27280948311,-35052067.589187086,151415.9012964368,-34804150.415081166
-247169.0794022642,-64930507.87163186,1033050.0284788832,-64144626.922555245
-653235.6670095809,17519769.16387254,167467.6841155514,17034001.18097851
711370.5295112915,32760761.28331971,370799.57095163316,33842931.38378264
-731313.7401357889,-12587118.77930832,-404699.8970450908,-13723132.416489199
-1472855.633195186,-4058675.341898203,-1678358.7307322696,-7209889.7058256585
-431171.72317366675,27173912.349250197,-2220985.6625107005,24521754.96356583
439897.2271165177,14689713.568819284,1361914.5729325414,16491525.368868344
12357.543929997832,-42809730.9091745,607617.6327542961,-42189755.73249021
1257165.0780675448,2772923.3378056586,580753.490833886,4610841.906707089
6519.830214791,-49798333.58386648,2277889.982907884,-47513923.7707438
-554026.940475354,14694829.265457243,-928663.3628266007,13212138.962155288
-789350.245080499,1487918.4728296995,-76639.33960452676,621928.8881446738
-614184.8227990847,-2920185.030081749,817943.8483406082,-2716426.0045402255
935181.627134921,48732482.93309003,-172650.85003261268,49495013.71019234
-779523.045348864,53646948.43229377,-288217.94466638565,52579207.44227852
240276.73941474222,-53776857.879288614,-404199.91358146816,-53940781.05345534
-324947.0196007453,27604503.304136813,203418.37248393893,27482974.657020006
751117.7279852778,-34413462.708887815,452242.0384915471,-33210102.94241099
-756768.2829374224,-29544273.178613693,1598891.0079498664,-28702150.45360125
-599965.6096541192,-527774.0177796781,770246.759287566,-357492.8681462314
106090.656050222,-49861904.03358024,533412.5161252841,-49222400.86140474
593118.0848298501,44378857.838606715,-48493.479228146374,44923482.44420842
1522910.3333360963,-2558141.656276107,574166.6751980856,-461064.647741925
-505927.74800859205,-38713162.858531,-1267325.9887952805,-40486416.59533487
1003985.8792104609,-7798101.231560588,1726309.8998777121,-5067805.452472415
-872481.4090970382,17059859.920303434,-571811.0696515888,15615567.441554807
1439773.3238794506,-25200000.165843368,1653184.0369839445,-22107042.804979973
-697501.8121033311,53685858.074753076,-396364.35772937536,52591991.90492037
-182463.18736620247,-41316368.52641344,241052.66549552232,-41257779.04828412
94738.60525548086,-24453148.164207757,-1339326.077831149,-25697735.636783425
244639.73946984485,4242508.23925662,-198285.0630717054,4288862.91565476
1261336.3880560994,-39695401.7045739,1581826.921962373,-36852238.39455543
45794.96359758824,42440689.266562164,-993258.1343704984,41493226.09578925
1508977.1524683256,34648718.638937354,398929.8891903162,36556625.680595994
-292213.48096913286,11210951.746179402,-368103.8987325728,10550634.366477696
-778670.2957998198,94349453.72683078,-353563.65572464466,93217219.77530631
267652.56566311046,-42159430.69614971,719495.8526092991,-41172282.27787729
225270.32046316378,-47268030.12999046,-764380.2034244537,-47807140.01295175
1956127.0074402504,117745203.70689636,-270652.4354183376,119430678.27891828
-1038788.9641794246,-5146241.409742475,-1893065.6481050625,-8078096.022026962
-728257.8508799411,103659441.22259682,-1186418.0301683545,101744765.34154853
13780.742792278528,-35719170.3865329,-1119416.9229215384,-36824806.56666216
443177.6493171677,-69798837.11774325,411508.7582470253,-68944150.71017906
1240304.4156537373,36715432.26490405,-485710.3386237398,37470026.34193405
-64497.455298069865,45344437.29026395,-1501326.329582572,43778613.50538331
265425.1560752839,-48310850.599363446,1362892.8496801853,-46682532.59360798
261607.88253764063,-19869528.974974245,214672.5666297078,-19393248.525806896
